{artist_name:Slipknot3,genre:gospel music,number_of_listeners:30504573,link:@Slipknot3,most_popular_track:You Don't Fool Me,latest_release:Hurricane}
{artist_name:50 Cent3,genre:rap rock,number_of_listeners:17559593,link:@50 Cent3,most_popular_track:Another Brick In The Wall,latest_release:Somewhere Only We Know}
{artist_name:Celine Dion3,genre:r&b,number_of_listeners:59817317,link:@Celine Dion3,most_popular_track:Get Lucky,latest_release:Dancing Queen}
{artist_name:Minelli3,genre:funk,number_of_listeners:89328413,link:@Minelli3,most_popular_track:Jealousy jealousy,latest_release:Hurricane}
{artist_name:Evanescence3,genre:electro music,number_of_listeners:2487418,link:@Evanescence3,most_popular_track:My Happy Ending,latest_release:When You're Out}
{artist_name:The Weeknd3,genre:rave,number_of_listeners:87458994,link:@The Weeknd3,most_popular_track:Uptown Funk,latest_release:Faint}
{artist_name:The Offspring3,genre:r&b,number_of_listeners:89447254,link:@The Offspring3,most_popular_track:Say It Right,latest_release:Wasted}
{artist_name:Nirvana3,genre:disco,number_of_listeners:51659235,link:@Nirvana3,most_popular_track:Dark Red,latest_release:Someone You Loved}
{artist_name:Akcent3,genre:classical music,number_of_listeners:24684645,link:@Akcent3,most_popular_track:Happier,latest_release:Psycho}
{artist_name:Lara Fabian3,genre:rap rock,number_of_listeners:36602848,link:@Lara Fabian3,most_popular_track:Pain,latest_release:24/5}
{artist_name:K-Maro3,genre:metal,number_of_listeners:25569705,link:@K-Maro3,most_popular_track:I Wanna Be Your Slave,latest_release:No Stress}
{artist_name:The Rasmus3,genre:pop,number_of_listeners:59040812,link:@The Rasmus3,most_popular_track:Shivers,latest_release:Don't Shut Me Down}
{artist_name:Disturbed3,genre:rave,number_of_listeners:83924544,link:@Disturbed3,most_popular_track:Heavier,latest_release:What About Us}
{artist_name:Ava Max3,genre:electro music,number_of_listeners:56953508,link:@Ava Max3,most_popular_track:Take me to church,latest_release:My Head and My Heart}
{artist_name:Pink3,genre:glam rock,number_of_listeners:12148769,link:@Pink3,most_popular_track:The Mission "M Is for Milla Mix",latest_release:Mamacita}
{artist_name:Lil Nas X3,genre:rap rock,number_of_listeners:49349622,link:@Lil Nas X3,most_popular_track:Breathe,latest_release:Circus}
{artist_name:Lady Gaga3,genre:hip hop,number_of_listeners:83232490,link:@Lady Gaga3,most_popular_track:Just Like Fire,latest_release:Hear My Voice}
{artist_name:Nickelback3,genre:metal,number_of_listeners:66809369,link:@Nickelback3,most_popular_track:OMG,latest_release:Losing My Mind}
{artist_name:ATB3,genre:gospel music,number_of_listeners:51489321,link:@ATB3,most_popular_track:Don't Shut Me Down,latest_release:My Heart Goes (La Di Da)}
{artist_name:David Guetta3,genre:r&b,number_of_listeners:12563110,link:@David Guetta3,most_popular_track:All I Know So Far,latest_release:Head And Heart}
{artist_name:Rammstein3,genre:metalcore,number_of_listeners:34232726,link:@Rammstein3,most_popular_track:Secrets,latest_release:Runaway With It}
{artist_name:Alizee3,genre:rave,number_of_listeners:13706622,link:@Alizee3,most_popular_track:Does Your Mother Know,latest_release:Shum}
{artist_name:Pitbull3,genre:glam rock,number_of_listeners:60926804,link:@Pitbull3,most_popular_track:You Don't Know,latest_release:If It's Love}
{artist_name:Twenty One Pilots3,genre:trap,number_of_listeners:56847418,link:@Twenty One Pilots3,most_popular_track:One Step Closer,latest_release:Tesla}
{artist_name:Bryan Adams3,genre:trap,number_of_listeners:21667236,link:@Bryan Adams3,most_popular_track:Experience,latest_release:Bad Romance}
{artist_name:Selena Gomez3,genre:r&b,number_of_listeners:5266836,link:@Selena Gomez3,most_popular_track:Kiss My (Uh Oh),latest_release:Sympathy}
{artist_name:Doja Cat3,genre:pop rock,number_of_listeners:10927788,link:@Doja Cat3,most_popular_track:Salt,latest_release:Understand Your Man}
{artist_name:Whitney Houston3,genre:metal,number_of_listeners:92101300,link:@Whitney Houston3,most_popular_track:Head And Heart,latest_release:One Step Closer}
{artist_name:Dj Aligator3,genre:pop,number_of_listeners:2526273,link:@Dj Aligator3,most_popular_track:Heavier,latest_release:Fireworks}
{artist_name:Sade3,genre:disco,number_of_listeners:93387059,link:@Sade3,most_popular_track:Wrecking Ball,latest_release:No Stress}
{artist_name:Three Days Grace3,genre:classic rock,number_of_listeners:3226681,link:@Three Days Grace3,most_popular_track:Toxicity,latest_release:Woman}
{artist_name:Ghostemane3,genre:latin music,number_of_listeners:77376105,link:@Ghostemane3,most_popular_track:Get You Down,latest_release:Lights Down}
{artist_name:Ed Sheeran3,genre:glam rock,number_of_listeners:95334426,link:@Ed Sheeran3,most_popular_track:La di die,latest_release:Hurricane}
{artist_name:Justin Timberlake3,genre:folk,number_of_listeners:55053526,link:@Justin Timberlake3,most_popular_track:What I've Done,latest_release:The Funeral}
{artist_name:Ariana Grande3,genre:r&b,number_of_listeners:86769174,link:@Ariana Grande3,most_popular_track:Tesla,latest_release:Wrecking Ball}
{artist_name:Oliver Tree3,genre:pop rap,number_of_listeners:7314850,link:@Oliver Tree3,most_popular_track:A Million On My Soul,latest_release:Glory Box}
{artist_name:Akon3,genre:r&b,number_of_listeners:99416344,link:@Akon3,most_popular_track:Heavier,latest_release:Love The Way You Lie (feat. Rihanna)}
{artist_name:Moby3,genre:r&b,number_of_listeners:69194086,link:@Moby3,most_popular_track:About You Now,latest_release:Get You Down}
{artist_name:Iron Maiden3,genre:metalcore,number_of_listeners:25590648,link:@Iron Maiden3,most_popular_track:I'm Gonna Be (500 Miles),latest_release:Fireworks}
{artist_name:Ozzy Osbourne3,genre:rap rock,number_of_listeners:78817807,link:@Ozzy Osbourne3,most_popular_track:Tesla,latest_release:Fair Trade}
{artist_name:LP3,genre:hard rock,number_of_listeners:5884492,link:@LP3,most_popular_track:If It's Love,latest_release:Leave Before You Love Me}
{artist_name:Mustafa Sandal3,genre:punk rock,number_of_listeners:31313189,link:@Mustafa Sandal3,most_popular_track:Summertime Shootout,latest_release:2055}
{artist_name:DMX3,genre:heavy metal,number_of_listeners:39567121,link:@DMX3,most_popular_track:Dreamin,latest_release:Hurricane}
{artist_name:Bon Jovi3,genre:metalcore,number_of_listeners:70029756,link:@Bon Jovi3,most_popular_track:Falling Apart,latest_release:Just for me}
{artist_name:Powerwolf3,genre:metal,number_of_listeners:71354122,link:@Powerwolf3,most_popular_track:Shoot To Thrill,latest_release:Falling Apart}
{artist_name:Manowar3,genre:hard rock,number_of_listeners:82636584,link:@Manowar3,most_popular_track:White Rabbit,latest_release:My Way}
{artist_name:Armin van Buuren3,genre:rap,number_of_listeners:38827767,link:@Armin van Buuren3,most_popular_track:Talk to a Friend,latest_release:Conga}
{artist_name:Red Hot Chili Peppers3,genre:hip hop,number_of_listeners:85510272,link:@Red Hot Chili Peppers3,most_popular_track:BED,latest_release:La di die}
{artist_name:Guns N' Roses3,genre:rap rock,number_of_listeners:54304841,link:@Guns N' Roses3,most_popular_track:You & I,latest_release:All Good Things}
{artist_name:Backstreet Boy3,genre:rap rock,number_of_listeners:920451,link:@Backstreet Boy3,most_popular_track:Wasted Love,latest_release:No Love (feat. Lil Wayne)}
{artist_name:Era3,genre:trap,number_of_listeners:86417944,link:@Era3,most_popular_track:Freed From Desire,latest_release:Hands Up}
{artist_name:Hurts3,genre:indie pop,number_of_listeners:3318867,link:@Hurts3,most_popular_track:I'm Gonna Be (500 Miles),latest_release:Nirvana}
{artist_name:Snoop Dogg3,genre:rock,number_of_listeners:4424558,link:@Snoop Dogg3,most_popular_track:Just Like Fire,latest_release:Breathe}
{artist_name:Plazma3,genre:raggae,number_of_listeners:16221738,link:@Plazma3,most_popular_track:The Sun,latest_release:She's Wild}
{artist_name:Limp Bizkit3,genre:pop rock,number_of_listeners:86765922,link:@Limp Bizkit3,most_popular_track:Empty Thoughts,latest_release:Wannabe}
{artist_name:XXXTentacion3,genre:alternative rock,number_of_listeners:15220761,link:@XXXTentacion3,most_popular_track:Carnival of Rust,latest_release:Rollin'}
{artist_name:Lian Ross3,genre:metal,number_of_listeners:14948846,link:@Lian Ross3,most_popular_track:Wasted Love,latest_release:Talk to a Friend}
{artist_name:Crazy Frog3,genre:pop rock,number_of_listeners:19261054,link:@Crazy Frog3,most_popular_track:Uptown Funk,latest_release:Wrecking Ball}
{artist_name:Maroon 53,genre:classical music,number_of_listeners:18959033,link:@Maroon 53,most_popular_track:Firework,latest_release:Children}
{artist_name:Benny Benassi3,genre:hard rock,number_of_listeners:43920936,link:@Benny Benassi3,most_popular_track:Sugar,latest_release:Wasted Love}
{artist_name:Justin Bieber3,genre:indie pop,number_of_listeners:23513681,link:@Justin Bieber3,most_popular_track:You and I,latest_release:Prayers}
{artist_name:Avril Lavigne3,genre:k-pop,number_of_listeners:94231171,link:@Avril Lavigne3,most_popular_track:Chop Suey!,latest_release:She Knows}
{artist_name:Myriam Fares3,genre:folk,number_of_listeners:7890262,link:@Myriam Fares3,most_popular_track:Let Them Know,latest_release:Dancing On Dangerous}
{artist_name:Imany3,genre:hip hop,number_of_listeners:81010811,link:@Imany3,most_popular_track:Dancing On Dangerous,latest_release:Clearly}
{artist_name:Nightwish3,genre:heavy metal,number_of_listeners:47920900,link:@Nightwish3,most_popular_track:Fire Fire,latest_release:Thank God I'm A Country Boy}
{artist_name:Korn3,genre:rap,number_of_listeners:98658751,link:@Korn3,most_popular_track:End Of Me,latest_release:The Only One I Know}
{artist_name:Nancy Ajram3,genre:rock,number_of_listeners:18269945,link:@Nancy Ajram3,most_popular_track:Anchor,latest_release:Before I Cave In}
{artist_name:Katy Perry3,genre:trap,number_of_listeners:9370393,link:@Katy Perry3,most_popular_track:I Love You I Hate You,latest_release:Manana}
{artist_name:Haddaway3,genre:electro music,number_of_listeners:88825935,link:@Haddaway3,most_popular_track:I Don't Want You,latest_release:Does Your Mother Know}
{artist_name:George Michael3,genre:metal,number_of_listeners:46316384,link:@George Michael3,most_popular_track:Runaway,latest_release:Blinding Lights}
{artist_name:Ice Mc3,genre:jazz,number_of_listeners:1492318,link:@Ice Mc3,most_popular_track:Ich hasse Kinder,latest_release:Dancing Queen}
{artist_name:Evan Band3,genre:hard rock,number_of_listeners:46863860,link:@Evan Band3,most_popular_track:Us,latest_release:Don't be so shy}
{artist_name:Bruno Mars3,genre:jazz,number_of_listeners:28462080,link:@Bruno Mars3,most_popular_track:Heavier,latest_release:Smells Like Teen Spirit}
{artist_name:Space3,genre:hard rock,number_of_listeners:71834058,link:@Space3,most_popular_track:I Want It All,latest_release:Footprints}
{artist_name:Dava3,genre:disco,number_of_listeners:90891393,link:@Dava3,most_popular_track:Angels Lullaby,latest_release:I Hate Everything About You}
{artist_name:Halsey3,genre:pop rap,number_of_listeners:74530365,link:@Halsey3,most_popular_track:Wannabe,latest_release:Hands Up}
{artist_name:Lil Peep3,genre:raggae,number_of_listeners:16623720,link:@Lil Peep3,most_popular_track:Us,latest_release:Rampampam}
{artist_name:Travis Scott3,genre:heavy metal,number_of_listeners:62696222,link:@Travis Scott3,most_popular_track:Never Going Home,latest_release:In the End}
{artist_name:Xcho3,genre:metal,number_of_listeners:57752846,link:@Xcho3,most_popular_track:Crawling,latest_release:Flashbacks}
{artist_name:Black Eyed Peas3,genre:funk,number_of_listeners:31216100,link:@Black Eyed Peas3,most_popular_track:BED,latest_release:Cover Me In Sunshine}
{artist_name:System of a Down3,genre:punk rock,number_of_listeners:19517925,link:@System of a Down3,most_popular_track:Holding Me Down,latest_release:Lost in Echoes}
{artist_name:Escape3,genre:k-pop,number_of_listeners:22911339,link:@Escape3,most_popular_track:Mamacita,latest_release:Moustache}
{artist_name:Jason Derulo3,genre:metalcore,number_of_listeners:73505347,link:@Jason Derulo3,most_popular_track:Mood Ring,latest_release:Head & Heart}
{artist_name:Nataliya3,genre:folk,number_of_listeners:9190814,link:@Nataliya3,most_popular_track:Animals,latest_release:Firework}
{artist_name:ZZ Top3,genre:classic rock,number_of_listeners:62874321,link:@ZZ Top3,most_popular_track:Clean Again,latest_release:Born To Be Yours}
{artist_name:Rafet El Roman3,genre:classical music,number_of_listeners:21122841,link:@Rafet El Roman3,most_popular_track:Pump Up The Jam,latest_release:Shoot To Thrill}
{artist_name:Enya3,genre:trap,number_of_listeners:41338871,link:@Enya3,most_popular_track:Forgotten,latest_release:Don't Stop The Music}
{artist_name:Nelly Furtado3,genre:disco,number_of_listeners:41335947,link:@Nelly Furtado3,most_popular_track:Promises,latest_release:We Can Come Together}
{artist_name:Marilyn Manson3,genre:pop,number_of_listeners:80820361,link:@Marilyn Manson3,most_popular_track:Fantasy,latest_release:Talk to a Friend}
{artist_name:H.I.M3,genre:electro music,number_of_listeners:14539185,link:@H.I.M3,most_popular_track:Head And Heart,latest_release:Obsessed With You}
{artist_name:Calvin Harris3,genre:latin music,number_of_listeners:19696332,link:@Calvin Harris3,most_popular_track:Love Me Tender,latest_release:City Of Stars}
{artist_name:Anastacia3,genre:funk,number_of_listeners:88234058,link:@Anastacia3,most_popular_track:Play That Funky Music,latest_release:Fair Trade}
{artist_name:Turbotronic3,genre:jazz,number_of_listeners:95819449,link:@Turbotronic3,most_popular_track:Dirty Hands (Gone Mad),latest_release:Bleed It Out}
{artist_name:Judas Priest3,genre:country,number_of_listeners:48669032,link:@Judas Priest3,most_popular_track:A Little Party Never Killed Nobody (All We Got),latest_release:Holiday}
{artist_name:A-ha3,genre:funk,number_of_listeners:95956202,link:@A-ha3,most_popular_track:Follow You,latest_release:My Head and My Heart}
{artist_name:Morgernshtern3,genre:punk rock,number_of_listeners:88684076,link:@Morgernshtern3,most_popular_track:Falling Apart,latest_release:Eagle}
{artist_name:EVE3,genre:country,number_of_listeners:42031113,link:@EVE3,most_popular_track:Cake By The Ocean,latest_release:I Want It All}
{artist_name:Lisa3,genre:funk,number_of_listeners:10540700,link:@Lisa3,most_popular_track:Nirvana,latest_release:Lovely}
{artist_name:Asking Alexandria3,genre:classic rock,number_of_listeners:5741672,link:@Asking Alexandria3,most_popular_track:Like a Shadow,latest_release:Stupid Feelings}
{artist_name:Hands Like Houses3,genre:electro music,number_of_listeners:90884030,link:@Hands Like Houses3,most_popular_track:Give It Away,latest_release:Montero (Call Me By Your Name)}
{artist_name:Netta3,genre:funk,number_of_listeners:72922244,link:@Netta3,most_popular_track:Bad Habits,latest_release:Leather And Lace}
{artist_name:Little Big3,genre:hard rock,number_of_listeners:63080526,link:@Little Big3,most_popular_track:Uptown Funk,latest_release:BED}
{artist_name:She Wants Revenge3,genre:funk,number_of_listeners:98835534,link:@She Wants Revenge3,most_popular_track:Smells Like Teen Spirit,latest_release:Survival}
{artist_name:Dayseeker3,genre:k-pop,number_of_listeners:63510917,link:@Dayseeker3,most_popular_track:Understand Your Man,latest_release:I Only Have Eyes For You}
{artist_name:Too Close To Touch3,genre:k-pop,number_of_listeners:25547856,link:@Too Close To Touch3,most_popular_track:Sweet Dreams,latest_release:4 To The Floor}
{artist_name:Nerv3,genre:hip hop,number_of_listeners:14570293,link:@Nerv3,most_popular_track:No Friends In The Industry,latest_release:Slepptalk}
{artist_name:Glass Tides3,genre:classical music,number_of_listeners:71013672,link:@Glass Tides3,most_popular_track:When My Blue Moon Turns To Gold Again,latest_release:Heartbreak Anthem}
{artist_name:Picturesque3,genre:gospel music,number_of_listeners:13128869,link:@Picturesque3,most_popular_track:On My Own,latest_release:Bring Me To Life}
{artist_name:The World Alive3,genre:indie pop,number_of_listeners:19637461,link:@The World Alive3,most_popular_track:Butter,latest_release:A Million On My Soul}
{artist_name:Thosand Below3,genre:gospel music,number_of_listeners:78554677,link:@Thosand Below3,most_popular_track:Love (Sweet Love),latest_release:Call 911}
{artist_name:UVERworld3,genre:indie pop,number_of_listeners:1110796,link:@UVERworld3,most_popular_track:RED,latest_release:Wasted Love}
{artist_name:BURNOUT SYNDROMES3,genre:latin music,number_of_listeners:55188189,link:@BURNOUT SYNDROMES3,most_popular_track:Dynamite,latest_release:The Funeral}
{artist_name:Elvis Presley4,genre:rave,number_of_listeners:17738265,link:@Elvis Presley4,most_popular_track:Uno,latest_release:Don't Stop The Music}
{artist_name:Elton John4,genre:punk rock,number_of_listeners:44949306,link:@Elton John4,most_popular_track:Animals,latest_release:First In Line}
{artist_name:Bob Dylan4,genre:hard rock,number_of_listeners:87542058,link:@Bob Dylan4,most_popular_track:Together,latest_release:Runaway Baby}
{artist_name:The Beatles4,genre:k-pop,number_of_listeners:58457093,link:@The Beatles4,most_popular_track:Someone,latest_release:Like a Shadow}
{artist_name:Eric Clapton4,genre:metal,number_of_listeners:60821070,link:@Eric Clapton4,most_popular_track:Run Run,latest_release:Lying In The Sunshine}
{artist_name:Queen4,genre:trap,number_of_listeners:60863354,link:@Queen4,most_popular_track:If You Really Love Me (How Will I Know),latest_release:Space Melody}
{artist_name:Rod Stewart4,genre:funk,number_of_listeners:13123775,link:@Rod Stewart4,most_popular_track:Everything Fades,latest_release:Don't Shut Me Down}
{artist_name:Johnny Cash4,genre:rap,number_of_listeners:67208417,link:@Johnny Cash4,most_popular_track:Forgotten,latest_release:Take My Breath}
{artist_name:Van Morrison4,genre:metalcore,number_of_listeners:50966349,link:@Van Morrison4,most_popular_track:Surviving The Game,latest_release:Let's Love}
{artist_name:The Beach Boys4,genre:hard rock,number_of_listeners:93092630,link:@The Beach Boys4,most_popular_track:U + Ur Hand,latest_release:Holding Me Down}
{artist_name:Prince4,genre:glam rock,number_of_listeners:73060862,link:@Prince4,most_popular_track:Million To One,latest_release:Tell Me Something Good (Mixed)}
{artist_name:Bruce Springsteen4,genre:alternative rock,number_of_listeners:43773813,link:@Bruce Springsteen4,most_popular_track:Space Melody,latest_release:BURN IT DOWN}
{artist_name:The Rolling Stones4,genre:funk,number_of_listeners:28548569,link:@The Rolling Stones4,most_popular_track:Bring Me To Life,latest_release:Billie (Loving Arms)}
{artist_name:Perry Como4,genre:punk rock,number_of_listeners:3509160,link:@Perry Como4,most_popular_track:Yesterday,latest_release:Don't Be Shy}
{artist_name:AC/DC4,genre:latin music,number_of_listeners:93124359,link:@AC/DC4,most_popular_track:Bring Me To Life,latest_release:Alone With You}
{artist_name:George Strait4,genre:pop rap,number_of_listeners:68708668,link:@George Strait4,most_popular_track:Unstoppable,latest_release:Petite}
{artist_name:David Bowie4,genre:metalcore,number_of_listeners:53321995,link:@David Bowie4,most_popular_track:Animals,latest_release:We Are Little Big}
{artist_name:Aerosmith4,genre:gospel music,number_of_listeners:39184635,link:@Aerosmith4,most_popular_track:Love On The Brain,latest_release:Time of Dying}
{artist_name:Sarah Brightman4,genre:glam rock,number_of_listeners:82803681,link:@Sarah Brightman4,most_popular_track:Alone,latest_release:Another love}
{artist_name:Reba McEntire4,genre:folk,number_of_listeners:47777104,link:@Reba McEntire4,most_popular_track:Fall Down,latest_release:Time of Dying}
{artist_name:Michael Jackson4,genre:heavy metal,number_of_listeners:61780094,link:@Michael Jackson4,most_popular_track:fleabag,latest_release:Don't Be Shy}
{artist_name:Eminem4,genre:classic rock,number_of_listeners:591158,link:@Eminem4,most_popular_track:The Windmills Of Your Mind,latest_release:Smells Like Teen Spirit}
{artist_name:James Taylor4,genre:folk,number_of_listeners:82369037,link:@James Taylor4,most_popular_track:Believe Me,latest_release:Love (Sweet Love)}
{artist_name:Madonna4,genre:classic rock,number_of_listeners:589403,link:@Madonna4,most_popular_track:Roses,latest_release:If You Really Love Me (How Will I Know)}
{artist_name:The Clash4,genre:rap,number_of_listeners:25338788,link:@The Clash4,most_popular_track:About You Now,latest_release:I Love You I Hate You}
{artist_name:Kris Kristofferson4,genre:pop rock,number_of_listeners:71557825,link:@Kris Kristofferson4,most_popular_track:Uptown Funk,latest_release:DIvision Symbols}
{artist_name:Alice Cooper4,genre:k-pop,number_of_listeners:21715942,link:@Alice Cooper4,most_popular_track:I WANT YOU BACK,latest_release:Together}
{artist_name:Kiss4,genre:pop,number_of_listeners:47345280,link:@Kiss4,most_popular_track:Kings and Queens,latest_release:Am I Wrong}
{artist_name:Neil Young4,genre:rock,number_of_listeners:25137224,link:@Neil Young4,most_popular_track:Dancing Queen,latest_release:Like a Shadow}
{artist_name:Starset4,genre:rock,number_of_listeners:1934960,link:@Starset4,most_popular_track:Need You Now,latest_release:Girl Like Me}
{artist_name:Dua Lipa4,genre:latin music,number_of_listeners:44652585,link:@Dua Lipa4,most_popular_track:Diablo,latest_release:24/5}
{artist_name:Normandie4,genre:hip hop,number_of_listeners:56219471,link:@Normandie4,most_popular_track:How You Remind Me,latest_release:Lovely}
{artist_name:Linked Horizon4,genre:punk rock,number_of_listeners:81183625,link:@Linked Horizon4,most_popular_track:One Step Closer,latest_release:Wasted Love}
{artist_name:Muse4,genre:punk rock,number_of_listeners:54309966,link:@Muse4,most_popular_track:Heavier,latest_release:City Of Stars}
{artist_name:Coldplay4,genre:latin music,number_of_listeners:54354727,link:@Coldplay4,most_popular_track:The Secret He Had Missed,latest_release:Ghost Like You}
{artist_name:Paramore4,genre:pop rock,number_of_listeners:82304485,link:@Paramore4,most_popular_track:End Of Me,latest_release:One Step Closer}
{artist_name:Bring Me The Horizon4,genre:classic rock,number_of_listeners:84154276,link:@Bring Me The Horizon4,most_popular_track:In the End,latest_release:What About Us}
{artist_name:Cardi B4,genre:disco,number_of_listeners:17420864,link:@Cardi B4,most_popular_track:Kokomo,latest_release:Little Bit of Love}
{artist_name:Oasis4,genre:pop rap,number_of_listeners:22510999,link:@Oasis4,most_popular_track:Unstoppable,latest_release:Iron}
{artist_name:Black Sabbath4,genre:trap,number_of_listeners:95334095,link:@Black Sabbath4,most_popular_track:Leave Before You Love Me,latest_release:This Is Where It Ends}
{artist_name:Blur4,genre:metalcore,number_of_listeners:56962021,link:@Blur4,most_popular_track:Call Out My Name,latest_release:Woman}
{artist_name:Arctic Monkeys4,genre:classic rock,number_of_listeners:9374427,link:@Arctic Monkeys4,most_popular_track:The Secret He Had Missed,latest_release:A Little Party Never Killed Nobody (All We Got)}
{artist_name:The Smiths4,genre:r&b,number_of_listeners:62921559,link:@The Smiths4,most_popular_track:Cake By The Ocean,latest_release:Fall Down}
{artist_name:The Cure4,genre:rock,number_of_listeners:18461634,link:@The Cure4,most_popular_track:Conga,latest_release:Cut Me Loose}
{artist_name:Depeche Mode4,genre:pop rock,number_of_listeners:99619341,link:@Depeche Mode4,most_popular_track:Bad Romance,latest_release:found & lost}
{artist_name:Placebo4,genre:disco,number_of_listeners:99319487,link:@Placebo4,most_popular_track:I Love You I Hate You,latest_release:Walking The Wire}
{artist_name:One Direction4,genre:heavy metal,number_of_listeners:80080453,link:@One Direction4,most_popular_track:I Only Have Eyes For You,latest_release:Cold Heart}
{artist_name:Harry Styles4,genre:alternative rock,number_of_listeners:28302090,link:@Harry Styles4,most_popular_track:You Don't Fool Me,latest_release:Friday I’m In Love}
{artist_name:Machine Gun Kelly4,genre:pop rock,number_of_listeners:33908725,link:@Machine Gun Kelly4,most_popular_track:Dreamin,latest_release:Run Run}
{artist_name:The Prodigy4,genre:raggae,number_of_listeners:3465953,link:@The Prodigy4,most_popular_track:Gangsta's paradise,latest_release:Good 4 U}
{artist_name:BTS4,genre:heavy metal,number_of_listeners:32569024,link:@BTS4,most_popular_track:Believe Me,latest_release:Carnival of Rust}
{artist_name:Blackpink4,genre:rap rock,number_of_listeners:98808492,link:@Blackpink4,most_popular_track:Us,latest_release:Lost in Echoes}
{artist_name:Deep Purple4,genre:pop rock,number_of_listeners:70365681,link:@Deep Purple4,most_popular_track:Boyz N Da Club,latest_release:Secrets}
{artist_name:Gorillaz4,genre:raggae,number_of_listeners:14264158,link:@Gorillaz4,most_popular_track:I Feel It Coming,latest_release:Shoot To Thrill}
{artist_name:Christina Aguilera4,genre:latin music,number_of_listeners:37579344,link:@Christina Aguilera4,most_popular_track:Alone,latest_release:We Are Little Big}
{artist_name:Britney Spears4,genre:r&b,number_of_listeners:81951588,link:@Britney Spears4,most_popular_track:If It's Love,latest_release:Who's They}
{artist_name:Editors4,genre:k-pop,number_of_listeners:6695368,link:@Editors4,most_popular_track:Love On The Brain,latest_release:Montero (Call Me By Your Name)}
{artist_name:Our Last Night4,genre:trap,number_of_listeners:68395281,link:@Our Last Night4,most_popular_track:Angels Lullaby,latest_release:Kaikai Kitan}
{artist_name:Sex Pistols4,genre:country,number_of_listeners:50505011,link:@Sex Pistols4,most_popular_track:Love On The Brain,latest_release:ocean view}
{artist_name:The Killers4,genre:classical music,number_of_listeners:91014361,link:@The Killers4,most_popular_track:Little Bit of Love,latest_release:LightHouse}
{artist_name:Florence + the Machine4,genre:pop,number_of_listeners:19124839,link:@Florence + the Machine4,most_popular_track:Wrecked,latest_release:We Are Little Big}
{artist_name:Amy Winehouse4,genre:alternative rock,number_of_listeners:9123584,link:@Amy Winehouse4,most_popular_track:Ghost Like You,latest_release:Rolling In The Deep}
{artist_name:Sia4,genre:metalcore,number_of_listeners:99330158,link:@Sia4,most_popular_track:Head And Heart,latest_release:OMG}
{artist_name:P!nk4,genre:r&b,number_of_listeners:48026575,link:@P!nk4,most_popular_track:Runaway,latest_release:Girls Want Girls}
{artist_name:Genesis4,genre:country,number_of_listeners:99376639,link:@Genesis4,most_popular_track:Once In A While,latest_release:Throne}
{artist_name:Beyonce4,genre:punk rock,number_of_listeners:86936631,link:@Beyonce4,most_popular_track:Ben,latest_release:VIVID VICE}
{artist_name:Kelly Clarkson4,genre:electro music,number_of_listeners:78183900,link:@Kelly Clarkson4,most_popular_track:No Friends In The Industry,latest_release:Signs (reimagined)}
{artist_name:Enter Shikari4,genre:rap,number_of_listeners:72385853,link:@Enter Shikari4,most_popular_track:Hurricane,latest_release:VIVID VICE}
{artist_name:Black Veil Brides4,genre:disco,number_of_listeners:47927357,link:@Black Veil Brides4,most_popular_track:All Star,latest_release:Rampampam}
{artist_name:Skillet4,genre:hip hop,number_of_listeners:90697033,link:@Skillet4,most_popular_track:Animals,latest_release:Fly Away}
{artist_name:The Neighbourhood4,genre:heavy metal,number_of_listeners:45000212,link:@The Neighbourhood4,most_popular_track:Black Lungs,latest_release:You for Me}
{artist_name:Jennifer Lopez4,genre:jazz,number_of_listeners:95792181,link:@Jennifer Lopez4,most_popular_track:24/5,latest_release:Dancing On Dangerous}
{artist_name:Shakira4,genre:folk,number_of_listeners:74772062,link:@Shakira4,most_popular_track:Every Time You Turn Around,latest_release:Fair Trade}
{artist_name:Fall Out Boy4,genre:rap rock,number_of_listeners:27974114,link:@Fall Out Boy4,most_popular_track:Are You Lonesome Tonight?,latest_release:Summertime Shootout}
{artist_name:Panic! At The Disco4,genre:hard rock,number_of_listeners:94148916,link:@Panic! At The Disco4,most_popular_track:Good Girls,latest_release:Jail}
{artist_name:I See Stars4,genre:electro music,number_of_listeners:75214048,link:@I See Stars4,most_popular_track:Obsessed With You,latest_release:ocean view}
{artist_name:Caskets4,genre:hard rock,number_of_listeners:84328093,link:@Caskets4,most_popular_track:Heat Waves,latest_release:All Star}
{artist_name:Scorpions4,genre:latin music,number_of_listeners:75591199,link:@Scorpions4,most_popular_track:FLY HIGH!!!,latest_release:Dancing On Dangerous}
{artist_name:System Of A Down4,genre:raggae,number_of_listeners:53890990,link:@System Of A Down4,most_popular_track:The Business,latest_release:Girls Want Girls}
{artist_name:Zero Horizon4,genre:glam rock,number_of_listeners:14459147,link:@Zero Horizon4,most_popular_track:Play That Funky Music,latest_release:Sweater weather}
{artist_name:All Time Low4,genre:country,number_of_listeners:951556,link:@All Time Low4,most_popular_track:Hometown Glory,latest_release:Obsessed With You}
{artist_name:Imagine Dragons4,genre:indie pop,number_of_listeners:83394258,link:@Imagine Dragons4,most_popular_track:SOS,latest_release:Petite}
{artist_name:Annisokay4,genre:indie pop,number_of_listeners:13741362,link:@Annisokay4,most_popular_track:Don't shut me down,latest_release:Love Tonight}
